attr2888,attr2889,attr2890,attr2891,attr2892,attr2893,attr2894,attr2895,attr2896,attr2897,attr2898,attr2899,id,classification
-0.255,0.11599999999999999,0.34299999999999997,0.613,0.46799999999999997,0.342,0.342,0.085,0.11599999999999999,-0.027999999999999997,-0.027999999999999997,0.46399999999999997,RIX_unnamedfam99_3B_034_E06-1,1.2
-0.225,0.138,0.33799999999999997,0.5870000000000001,0.449,0.337,0.337,0.067,0.138,-0.043,-0.043,0.445,RIX_unnamedfam35_3B_034_E06-1,1.2
-0.327,0.142,0.36,0.795,0.56,0.359,0.359,0.125,0.14300000000000002,0.031,0.031,0.557,RIX_unnamedfam110_3B_034_E06-1,1.2
-0.21600000000000003,0.11599999999999999,0.303,0.594,0.41200000000000003,0.302,0.302,0.036000000000000004,0.11599999999999999,-0.04,-0.04,0.408,RIX_Stasy_3B_034_E06-1,1.2
-0.257,0.306,0.56,0.578,0.611,0.5579999999999999,0.5579999999999999,0.17600000000000002,0.309,-0.0,-0.0,0.607,RIX_unnamedfam100_3B_068_B08-1,1.2
-0.31,0.19699999999999998,0.379,0.578,0.467,0.37799999999999995,0.37799999999999995,0.09300000000000001,0.196,-0.037000000000000005,-0.037000000000000005,0.46399999999999997,RIX_unnamedfam109_3B_068_B08-1,1.2
-0.21899999999999997,0.29600000000000004,0.514,0.573,0.53,0.512,0.512,0.14800000000000002,0.299,-0.034,-0.034,0.525,RIX_unnamedfam101_3B_068_B08-1,1.2
-0.23199999999999998,0.066,0.225,0.843,0.461,0.225,0.225,-0.09300000000000001,0.062,0.096,0.096,0.46,RIX_Stasy_3B_090_L01-1,1.2
-0.268,0.139,0.371,0.617,0.509,0.37,0.37,0.109,0.14,-0.013000000000000001,-0.013000000000000001,0.505,RIX_unnamedfam98_3B_090_L01-1,1.2
-0.249,0.19699999999999998,0.494,0.615,0.5820000000000001,0.49200000000000005,0.49200000000000005,0.111,0.19899999999999998,-0.008,-0.008,0.578,RIX_unnamedfam8_3B_076_J01-1,1.2
-0.298,0.20600000000000002,0.42100000000000004,0.547,0.491,0.42,0.42,0.113,0.20600000000000002,-0.054000000000000006,-0.054000000000000006,0.488,RIX_unnamedfam51_3B_076_J01-1,1.2
-0.309,0.14,0.39,0.5770000000000001,0.513,0.389,0.389,0.131,0.141,-0.069,-0.069,0.51,RIX_unnamedfam38_3B_076_J01-1,1.2
-0.213,0.027999999999999997,0.18899999999999997,0.535,0.366,0.188,0.188,0.013000000000000001,0.027000000000000003,-0.07,-0.07,0.363,RIX_unnamedfam65_3B_015_H13-1,1.2
-0.27,0.191,0.46399999999999997,0.635,0.5770000000000001,0.46299999999999997,0.46299999999999997,0.142,0.192,0.001,0.001,0.574,RIX_unnamedfam61_3B_015_H13-1,1.2
-0.278,0.24,0.491,0.599,0.5760000000000001,0.49,0.49,0.114,0.24100000000000002,-0.012,-0.012,0.5710000000000001,RIX_unnamedfam72_3B_015_H13-1,1.2
-0.493,0.506,0.778,0.409,0.6629999999999999,0.7759999999999999,0.7759999999999999,0.45399999999999996,0.516,-0.037000000000000005,-0.037000000000000005,0.6579999999999999,RIX_Morpheus_3B_016_O19-1,1.2
-0.251,0.175,0.368,0.795,0.48100000000000004,0.36700000000000005,0.36700000000000005,-0.09,0.17600000000000002,0.046,0.046,0.47700000000000004,RIX_Morpheus_3B_016_O19-2,1.2
-0.235,0.19899999999999998,0.426,0.542,0.479,0.425,0.425,0.124,0.19899999999999998,-0.044000000000000004,-0.044000000000000004,0.474,RIX_unnamedfam88_3B_016_O19-1,1.2
-0.222,0.031,0.175,0.47600000000000003,0.326,0.174,0.174,-0.031,0.027999999999999997,-0.085,-0.085,0.324,RIX_unnamedfam82_3B_102_H23-1,1.2
-0.235,0.055,0.297,0.574,0.49,0.29600000000000004,0.29600000000000004,0.001,0.055,-0.068,-0.068,0.486,RIX_unnamedfam62_3B_028_O12-1,1.2
-0.29,0.22899999999999998,0.431,0.619,0.505,0.429,0.429,0.068,0.22899999999999998,0.018000000000000002,0.018000000000000002,0.502,RIX_unnamedfam55_3B_028_O12-1,1.2
-0.239,0.273,0.545,0.59,0.575,0.5429999999999999,0.5429999999999999,0.135,0.276,-0.018000000000000002,-0.018000000000000002,0.57,RIX_unnamedfam75_3B_035_C19-1,1.2
-0.301,0.133,0.29,0.546,0.384,0.289,0.289,0.11900000000000001,0.131,-0.049,-0.049,0.38,RIX_unnamedfam85_3B_038_H09-1,1.2
-0.252,0.19699999999999998,0.42100000000000004,0.57,0.48700000000000004,0.42100000000000004,0.42100000000000004,0.11699999999999999,0.19699999999999998,-0.038,-0.038,0.48200000000000004,RIX_Stasy_3B_061_B18-1,1.2
-0.27699999999999997,0.243,0.546,0.8590000000000001,0.684,0.5429999999999999,0.5429999999999999,0.27899999999999997,0.24600000000000002,0.09300000000000001,0.09300000000000001,0.679,RIX_unnamedfam91_3B_108_J20-1,1.2
-0.204,0.179,0.39399999999999996,0.722,0.515,0.39299999999999996,0.39299999999999996,0.076,0.177,0.086,0.086,0.511,RIX_unnamedfam34_3B_074_B05-1,1.2
-0.253,0.107,0.27899999999999997,0.541,0.397,0.278,0.278,0.073,0.106,-0.075,-0.075,0.39299999999999996,RIX_Stasy_3B_074_B05-1,1.2
-0.281,0.15,0.435,0.679,0.568,0.434,0.434,0.17800000000000002,0.152,0.025,0.025,0.5660000000000001,RIX_unnamedfam53_3B_074_B05-1,1.2
-0.386,0.27699999999999997,0.498,0.795,0.562,0.49700000000000005,0.49700000000000005,0.049,0.27399999999999997,0.032,0.032,0.562,RIX_unnamedfam33_3B_067_O03-1,1.2
-0.34299999999999997,0.10400000000000001,0.294,0.456,0.341,0.293,0.293,0.12300000000000001,0.102,-0.10099999999999999,-0.10099999999999999,0.33799999999999997,RIX_unnamedfam86_3B_016_K12-1,1.2
-0.313,0.267,0.7020000000000001,0.863,0.773,0.698,0.698,0.39399999999999996,0.275,0.12300000000000001,0.12300000000000001,0.7659999999999999,RIX_unnamedfam39_3B_026_K16-1,1.2
-0.242,0.198,0.523,0.721,0.564,0.52,0.52,0.29600000000000004,0.201,0.114,0.114,0.557,RIX_unnamedfam19_3B_054_D02-1,1.2
-0.28600000000000003,0.239,0.495,0.6609999999999999,0.588,0.493,0.493,0.187,0.24100000000000002,0.006999999999999999,0.006999999999999999,0.583,RIX_unnamedfam19_3B_054_D02-2,1.2
-0.294,0.237,0.46399999999999997,0.5660000000000001,0.505,0.462,0.462,0.151,0.23800000000000002,-0.045,-0.045,0.501,RIX_Karin_3B_054_D02-1,1.2
-0.635,0.26,0.446,0.5529999999999999,0.596,0.445,0.445,0.053,0.258,-0.057,-0.057,0.596,RIX_unnamedfam77_3B_026_F01-1,1.2
-0.284,0.261,0.49,0.544,0.5329999999999999,0.489,0.489,0.157,0.262,-0.031,-0.031,0.528,RIX_unnamedfam76_3B_021_G07-1,1.2
-0.26,0.177,0.414,0.5539999999999999,0.47700000000000004,0.413,0.413,0.105,0.17800000000000002,-0.059000000000000004,-0.059000000000000004,0.473,RIX_unnamedfam64_3B_021_G07-1,1.2
-0.313,0.24,0.47700000000000004,0.493,0.473,0.47600000000000003,0.47600000000000003,0.126,0.242,-0.07,-0.07,0.469,RIX_unnamedfam96_3B_165_A06-1,1.2
-0.217,0.051,0.19899999999999998,0.5329999999999999,0.35700000000000004,0.198,0.198,0.016,0.05,-0.062,-0.062,0.353,RIX_unnamedfam32_3B_165_A06-1,1.2
-0.254,0.077,0.29600000000000004,0.611,0.452,0.294,0.294,0.085,0.076,-0.021,-0.021,0.44799999999999995,RIX_Morpheus_3B_165_A06-1,1.2
-0.354,0.17,0.36200000000000004,0.518,0.44299999999999995,0.361,0.361,0.139,0.16899999999999998,-0.083,-0.083,0.43799999999999994,RIX_unnamedfam43_3B_165_A06-1,1.2
-0.226,0.075,0.243,0.535,0.382,0.24100000000000002,0.24100000000000002,0.024,0.07400000000000001,-0.066,-0.066,0.379,RIX_unnamedfam73_3B_011_E05-1,1.2
-0.203,0.059000000000000004,0.28600000000000003,0.546,0.44799999999999995,0.285,0.285,0.161,0.06,-0.043,-0.043,0.445,RIX_Stasy_3B_058_I14-1,1.2
-0.209,0.19,0.429,0.619,0.519,0.428,0.428,0.161,0.192,-0.032,-0.032,0.515,RIX_unnamedfam31_3B_058_I14-1,1.2
-0.207,0.21899999999999997,0.47200000000000003,0.513,0.494,0.47,0.47,0.114,0.221,-0.063,-0.063,0.489,RIX_unnamedfam97_3B_089_F10-1,1.2
-0.217,0.21899999999999997,0.5329999999999999,0.978,0.6509999999999999,0.531,0.531,0.115,0.217,0.171,0.171,0.647,RIX_Stasy_3B_089_F10-1,1.2
-0.205,0.049,0.215,0.563,0.368,0.214,0.214,0.040999999999999995,0.048,-0.052000000000000005,-0.052000000000000005,0.365,RIX_Karin_3B_009_M24-1,1.2
-0.255,0.145,0.384,0.579,0.496,0.382,0.382,0.10400000000000001,0.146,-0.048,-0.048,0.49200000000000005,RIX_unnamedfam13_3B_009_M24-1,1.2
-0.26899999999999996,0.114,0.306,0.5379999999999999,0.41600000000000004,0.305,0.305,0.055,0.113,-0.061,-0.061,0.41200000000000003,RIX_Morpheus_3B_009_M24-1,1.2
-0.263,0.027000000000000003,0.245,0.589,0.462,0.243,0.243,0.025,0.027999999999999997,-0.01,-0.01,0.45899999999999996,RIX_Karin_3B_064_F23-1,1.2
-0.303,0.19399999999999998,0.449,0.601,0.557,0.44799999999999995,0.44799999999999995,0.22899999999999998,0.195,0.003,0.003,0.5529999999999999,RIX_Stasy_3B_108_B02-1,1.2
-0.45899999999999996,0.22399999999999998,0.32799999999999996,0.568,0.409,0.32799999999999996,0.32799999999999996,0.016,0.221,-0.07,-0.07,0.40700000000000003,RIX_unnamedfam1_3B_108_B02-1,1.2
-0.258,0.17600000000000002,0.38799999999999996,0.46399999999999997,0.44299999999999995,0.387,0.387,0.084,0.17600000000000002,-0.115,-0.115,0.439,RIX_unnamedfam52_3B_045_E05-1,1.2
-0.256,0.16899999999999998,0.40299999999999997,0.5670000000000001,0.486,0.402,0.402,0.09,0.17,-0.051,-0.051,0.48200000000000004,RIX_unnamedfam29_3B_045_E05-1,1.2
-0.20800000000000002,0.1,0.28,0.509,0.395,0.27899999999999997,0.27899999999999997,0.053,0.099,-0.08,-0.08,0.392,RIX_unnamedfam63_3B_045_E05-1,1.2
-0.242,0.024,0.18899999999999997,0.522,0.32799999999999996,0.188,0.188,0.022000000000000002,0.022000000000000002,-0.048,-0.048,0.325,RIX_unnamedfam50_3B_045_E05-1,1.2
-0.29100000000000004,0.10400000000000001,0.42200000000000004,0.7120000000000001,0.614,0.419,0.419,0.314,0.10800000000000001,0.036000000000000004,0.036000000000000004,0.608,RIX_unnamedfam92_3B_071_H02-1,1.2
-0.215,0.298,0.55,0.584,0.457,0.5479999999999999,0.5479999999999999,0.19699999999999998,0.302,0.019,0.019,0.45,RIX_unnamedfam36_3B_080_C20-1,1.2
-0.233,0.396,0.6509999999999999,0.8759999999999999,0.65,0.65,0.65,0.016,0.397,0.02,0.02,0.648,RIX_unnamedfam2_3B_090_F24-1,1.2
-0.257,0.11699999999999999,0.33799999999999997,0.609,0.452,0.337,0.337,0.076,0.11699999999999999,-0.035,-0.035,0.44799999999999995,RIX_unnamedfam89_3B_046_D24-1,1.2
-0.23399999999999999,-0.045,0.113,0.426,0.298,0.11199999999999999,0.11199999999999999,-0.031,-0.048,-0.107,-0.107,0.295,RIX_unnamedfam66_3B_136_O21-1,1.2
-0.315,0.14800000000000002,0.35100000000000003,0.551,0.44299999999999995,0.35,0.35,0.055999999999999994,0.14800000000000002,-0.071,-0.071,0.439,RIX_unnamedfam47_3B_104_M23-1,1.2
-0.282,0.16899999999999998,0.41700000000000004,0.5760000000000001,0.51,0.415,0.415,0.127,0.17,-0.052000000000000005,-0.052000000000000005,0.506,RIX_unnamedfam94_3B_104_M23-1,1.2
-0.31,0.19699999999999998,0.439,0.627,0.526,0.43799999999999994,0.43799999999999994,0.09300000000000001,0.19699999999999998,-0.032,-0.032,0.522,RIX_unnamedfam69_3B_005_B23-1,1.2
-0.203,0.019,0.172,0.526,0.35600000000000004,0.171,0.171,-0.019,0.018000000000000002,-0.055,-0.055,0.354,RIX_unnamedfam27_3B_028_J09-1,1.2
-0.149,0.21,0.439,0.485,0.516,0.43799999999999994,0.43799999999999994,0.24100000000000002,0.212,-0.024,-0.024,0.513,RIX_unnamedfam58_3B_028_J09-1,1.2
-0.26899999999999996,0.18100000000000002,0.43,0.642,0.529,0.429,0.429,0.133,0.182,0.015,0.015,0.526,RIX_unnamedfam8_3B_087_I07-1,1.2
-0.281,0.28300000000000003,0.512,0.7759999999999999,0.48100000000000004,0.51,0.51,0.294,0.284,0.1,0.1,0.473,RIX_Paula_3B_087_I07-1,1.2
-0.272,0.215,0.525,0.6759999999999999,0.604,0.523,0.523,0.177,0.21899999999999997,0.016,0.016,0.6,RIX_unnamedfam56_3B_087_I07-1,1.2
-0.285,0.151,0.373,0.5660000000000001,0.47200000000000003,0.371,0.371,0.096,0.151,-0.055,-0.055,0.46799999999999997,RIX_unnamedfam49_3B_087_I07-1,1.2
-0.239,0.10300000000000001,0.276,0.557,0.41700000000000004,0.275,0.275,0.018000000000000002,0.102,-0.052000000000000005,-0.052000000000000005,0.414,RIX_unnamedfam5_3B_087_I07-1,1.2
-0.256,0.161,0.38299999999999995,0.634,0.49700000000000005,0.381,0.381,0.11,0.162,-0.024,-0.024,0.493,RIX_unnamedfam68_3B_087_I07-1,1.2
-0.295,0.166,0.363,0.47200000000000003,0.379,0.36200000000000004,0.36200000000000004,0.14800000000000002,0.166,-0.099,-0.099,0.373,RIX_unnamedfam15_3B_112_G08-1,1.2
-0.34700000000000003,0.242,0.494,0.535,0.53,0.493,0.493,0.059000000000000004,0.244,-0.081,-0.081,0.525,RIX_unnamedfam37_3B_002_E09-1,1.2
-0.231,0.21899999999999997,0.434,0.622,0.518,0.433,0.433,0.129,0.22,0.003,0.003,0.514,RIX_unnamedfam60_3B_103_E15-1,1.2
-0.247,0.08199999999999999,0.276,0.556,0.40700000000000003,0.276,0.276,0.073,0.08,-0.046,-0.046,0.40399999999999997,RIX_unnamedfam28_3B_103_E15-1,1.2
-0.327,0.22399999999999998,0.47200000000000003,0.635,0.536,0.47100000000000003,0.47100000000000003,0.057999999999999996,0.22699999999999998,-0.024,-0.024,0.531,RIX_Karin_3B_079_D10-1,1.2
-0.242,0.012,0.19,0.593,0.392,0.18899999999999997,0.18899999999999997,0.002,0.011000000000000001,-0.035,-0.035,0.389,RIX_unnamedfam46_3B_028_F09-1,1.2
-0.244,0.135,0.389,0.491,0.462,0.387,0.387,0.018000000000000002,0.136,-0.127,-0.127,0.45799999999999996,RIX_unnamedfam20_3B_055_G17-1,1.2
-0.33399999999999996,0.114,0.32799999999999996,0.574,0.475,0.327,0.327,0.025,0.114,-0.052000000000000005,-0.052000000000000005,0.47100000000000003,RIX_unnamedfam16_3B_039_D24-1,1.2
-0.16899999999999998,0.07200000000000001,0.29100000000000004,0.573,0.435,0.29,0.29,0.086,0.07200000000000001,-0.025,-0.025,0.43200000000000005,RIX_unnamedfam80_3B_039_D24-1,1.2
-0.268,0.032,0.264,0.557,0.446,0.263,0.263,0.055,0.032,-0.018000000000000002,-0.018000000000000002,0.442,RIX_Stasy_3B_078_H18-1,1.2
-0.233,0.193,0.424,0.529,0.462,0.42200000000000004,0.42200000000000004,0.134,0.193,-0.069,-0.069,0.457,RIX_unnamedfam41_3B_078_H18-1,1.2
-0.14,0.23,0.40299999999999997,0.7809999999999999,0.496,0.402,0.402,-0.105,0.23,0.011000000000000001,0.011000000000000001,0.494,RIX_unnamedfam126_3B_042_J02-1,1.2
-0.46799999999999997,0.35700000000000004,0.54,0.598,0.512,0.539,0.539,0.251,0.358,0.024,0.024,0.506,RIX_unnamedfam118_3B_042_J02-1,1.2
-0.354,0.196,0.41700000000000004,0.65,0.46799999999999997,0.415,0.415,-0.053,0.19699999999999998,-0.036000000000000004,-0.036000000000000004,0.46399999999999997,RIX_Nicole_3B_042_J02-1,1.2
-0.249,0.051,0.24,0.5479999999999999,0.426,0.24,0.24,0.068,0.05,-0.048,-0.048,0.423,RIX_unnamedfam115_3B_110_D05-1,1.2
-0.222,0.201,0.46,0.584,0.523,0.45799999999999996,0.45799999999999996,0.10800000000000001,0.203,-0.005,-0.005,0.518,RIX_Nicole_3B_110_D05-1,1.2
-0.265,0.145,0.33799999999999997,0.556,0.43200000000000005,0.336,0.336,0.083,0.14400000000000002,-0.067,-0.067,0.428,RIX_unnamedfam113_3B_090_J08-1,1.2
-0.209,0.161,0.396,0.614,0.503,0.39399999999999996,0.39399999999999996,0.063,0.162,-0.022000000000000002,-0.022000000000000002,0.498,RIX_unnamedfam113_3B_090_J08-2,1.2
-0.242,0.183,0.39299999999999996,0.62,0.48100000000000004,0.392,0.392,0.08800000000000001,0.183,-0.033,-0.033,0.47700000000000004,RIX_unnamedfam120_3B_042_G11-1,1.2
-0.132,0.17800000000000002,0.439,1.031,0.514,0.434,0.434,0.09699999999999999,0.174,0.218,0.218,0.509,RIX_unnamedfam121_3B_070_N04-1,1.2
0.018000000000000002,0.401,0.715,1.1420000000000001,0.8370000000000001,0.71,0.71,0.23800000000000002,0.402,0.23199999999999998,0.23199999999999998,0.8290000000000001,RIX_unnamedfam129_3B_070_N04-1,1.2
-0.059000000000000004,0.317,0.657,0.701,0.636,0.6579999999999999,0.6579999999999999,0.39299999999999996,0.325,0.039,0.039,0.632,RIX_unnamedfam129_3B_028_F08-1,1.2
-0.256,0.171,0.375,0.81,0.5,0.375,0.375,-0.053,0.171,0.075,0.075,0.499,RIX_unnamedfam127_3B_028_F08-1,1.2
-0.17300000000000001,0.188,0.373,0.871,0.523,0.37200000000000005,0.37200000000000005,-0.069,0.18600000000000003,0.094,0.094,0.52,RIX_unnamedfam124_3B_028_F08-1,1.2
-0.258,0.322,0.5920000000000001,0.588,0.6,0.591,0.591,0.22899999999999998,0.324,-0.015,-0.015,0.595,RIX_unnamedfam116_3B_088_P23-1,1.2
-0.27899999999999997,0.133,0.344,0.5870000000000001,0.469,0.34299999999999997,0.34299999999999997,0.099,0.134,-0.059000000000000004,-0.059000000000000004,0.465,RIX_unnamedfam119_3B_088_P23-1,1.2
-0.253,0.07200000000000001,0.21899999999999997,0.531,0.366,0.21899999999999997,0.21899999999999997,-0.001,0.07,-0.07200000000000001,-0.07200000000000001,0.363,RIX_unnamedfam124_3B_038_E11-1,1.2
-0.259,0.14300000000000002,0.34700000000000003,0.563,0.474,0.34600000000000003,0.34600000000000003,0.073,0.141,-0.055999999999999994,-0.055999999999999994,0.47,RIX_unnamedfam114_3B_061_C22-1,1.2
-0.278,0.10099999999999999,0.267,0.5529999999999999,0.39899999999999997,0.266,0.266,0.086,0.1,-0.077,-0.077,0.396,RIX_unnamedfam117_3B_092_A16-1,1.2
